Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
5,regular,1,936,0,213,1,0.81462141,0.8994,0.897841727
5,irregular,1,66,227,212,0.225255973,0.237410072,1.2811,0.23117338
5,semiregular,1,518,166,166,0.757309942,0.757309942,1.024,0.757309942
5,regular,2,990,0,104,1,0.904936015,0.9521,0.950095969
5,irregular,2,64,225,210,0.221453287,0.233576642,1.2627,0.227353464
5,semiregular,2,478,134,247,0.781045752,0.659310345,0.9147,0.715033657
5,regular,3,1013,1,60,0.999013807,0.944082013,0.9722,0.970771442
5,irregular,3,176,135,105,0.565916399,0.62633452,1.2995,0.594594595
5,semiregular,3,605,81,80,0.881924198,0.883211679,1.0254,0.882567469
6,regular,1,809,8,200,0.990208078,0.801783944,0.8973,0.886089814
6,irregular,1,62,226,205,0.215277778,0.232209738,1.3692,0.223423423
6,semiregular,1,499,87,315,0.851535836,0.613022113,0.8388,0.712857143
6,regular,2,868,12,77,0.986363636,0.918518519,0.9672,0.951232877
6,irregular,2,75,189,178,0.284090909,0.296442688,1.2974,0.290135397
6,semiregular,2,505,90,301,0.848739496,0.626550868,0.8502,0.720913633
6,regular,3,889,3,48,0.996636771,0.948772679,0.976,0.97211591
6,irregular,3,156,131,76,0.543554007,0.672413793,1.1897,0.601156069
6,semiregular,3,634,49,84,0.928257687,0.883008357,0.9757,0.905067809
7,regular,1,1117,5,218,0.995543672,0.83670412,0.9146,0.909238909
7,irregular,1,83,350,330,0.191685912,0.200968523,1.8356,0.196217494
7,semiregular,1,493,98,438,0.834179357,0.529538131,0.7766,0.6478318
7,regular,2,1167,6,118,0.99488491,0.908171206,0.9553,0.949552482
7,irregular,2,61,274,255,0.182089552,0.193037975,1.4089,0.187403994
7,semiregular,2,528,93,370,0.850241546,0.587973274,0.82,0.695194207
7,regular,3,1201,3,54,0.997508306,0.956972112,0.9797,0.976819845
7,irregular,3,181,127,74,0.587662338,0.709803922,1.1333,0.642984014
7,semiregular,3,686,79,81,0.896732026,0.894393742,1.0079,0.895561358
8,regular,1,871,4,320,0.995428571,0.73131822,0.8493,0.843175218
8,irregular,1,75,374,342,0.167037862,0.179856115,1.716,0.173210162
8,semiregular,1,504,68,579,0.881118881,0.465373961,0.6904,0.609063444
8,regular,2,919,1,227,0.998913043,0.801919721,0.8928,0.88964182
8,irregular,2,57,322,285,0.150395778,0.166666667,1.4074,0.158113731
8,semiregular,2,528,66,530,0.888888889,0.49905482,0.7207,0.639225182
8,regular,3,1000,3,64,0.997008973,0.939849624,0.972,0.967585873
