Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
12,semiregular,1,489,147,153,0.7688679245283019,0.7616822429906542,0.9984,0.7652582159624414
12,regular,2,860,3,289,0.996523754345307,0.7484769364664926,0.8590,0.8548707753479126
12,irregular,2,120,658,660,0.15424164524421594,0.15384615384615385,3.8235,0.1540436456996149
12,semiregular,2,496,147,149,0.7713841368584758,0.7689922480620155,1.0062,0.7701863354037267
12,regular,3,760,1,490,0.9986859395532195,0.608,0.7587,0.7558428642466435
12,irregular,3,179,607,609,0.227735368956743,0.22715736040609136,3.8627,0.22744599745870392
12,semiregular,3,569,147,149,0.7946927374301676,0.7924791086350975,1.1201,0.793584379358438
13,regular,1,782,1,431,0.9987228607918263,0.6446826051112943,0.7870,0.7835671342685371
13,irregular,1,118,945,946,0.11100658513640639,0.11090225563909774,4.9259,0.11095439586271744
13,semiregular,1,632,108,254,0.8540540540540541,0.7133182844243793,0.9129,0.7773677736777367
13,regular,2,557,1,883,0.9982078853046595,0.38680555555555557,0.5600,0.5575575575575576
13,irregular,2,198,1458,1461,0.11956521739130435,0.11934900542495479,7.6806,0.11945701357466064
13,semiregular,2,664,90,209,0.8806366047745358,0.7605956471935853,0.9288,0.8162261831591887
13,regular,3,997,100,101,0.9088422971741112,0.9080145719489982,1.0980,0.9084282460136673
13,irregular,3,192,826,828,0.18860510805500982,0.18823529411764706,4.7222,0.18842001962708538
13,semiregular,3,733,141,144,0.8386727688787186,0.8358038768529077,1.0761,0.8372358652198744
14,regular,1,477,0,1147,1.0,0.2937192118226601,0.4563,0.45406949071870534
14,irregular,1,90,496,498,0.15358361774744028,0.15306122448979592,2.7097,0.15332197614991483
14,semiregular,1,543,69,669,0.8872549019607843,0.44801980198019803,0.6725,0.5953947368421053
14,regular,2,929,1,240,0.9989247311827957,0.7946963216424294,0.8888,0.8851834206765127
14,irregular,2,141,724,727,0.1630057803468208,0.16244239631336405,4.0000,0.16272360069244085
14,semiregular,2,811,169,172,0.8275510204081633,0.8250254323499492,1.0767,0.8262862964849719
14,regular,3,1037,26,28,0.9755409219190969,0.9737089201877934,1.0124,0.974624060150376
14,irregular,3,177,773,775,0.1863157894736842,0.18592436974789917,4.3871,0.1861198738170347
14,semiregular,3,687,178,271,0.7942196531791907,0.7171189979123174,0.9507,0.7537026878771256
15,regular,1,689,1,546,0.9985507246376811,0.5578947368421052,0.7189,0.7158441558441557
15,irregular,1,96,534,536,0.1523809523809524,0.1518987341772152,2.8991,0.15213946117274169
15,semiregular,1,622,107,194,0.8532235939643347,0.7622549019607843,0.9457,0.805177993527508
15,regular,2,704,3,512,0.9957567185289957,0.5789473684210527,0.7386,0.7321892875715029
15,irregular,2,170,810,815,0.17346938775510204,0.17258883248730963,4.5183,0.17302798982188294
15,semiregular,2,616,94,220,0.8676056338028169,0.7368421052631579,0.9199,0.796895213454075
15,regular,3,951,27,29,0.9723926380368099,0.9704081632653061,1.0166,0.9713993871297242
15,irregular,3,199,522,525,0.27600554785020803,0.27486187845303867,3.3211,0.27543252595155704
15,semiregular,3,731,128,131,0.8509895227008148,0.8480278422273781,1.1137,0.8495061011040091
16,regular,1,499,3,1214,0.9940239043824701,0.29130180969060127,0.4554,0.4505643340857788
16,irregular,1,129,430,431,0.23076923076923078,0.23035714285714284,2.0588,0.23056300268096513
16,semiregular,1,362,56,581,0.8660287081339713,0.383881230116649,0.6153,0.5319617927994121
16,regular,2,855,3,501,0.9965034965034965,0.6305309734513275,0.7773,0.7723577235772358
16,irregular,2,216,777,782,0.2175226586102719,0.21643286573146292,3.6691,0.2169763937719739
16,semiregular,2,567,124,126,0.8205499276410999,0.8181818181818182,1.0176,0.8193641618497111
16,regular,3,1038,35,106,0.967381174277726,0.9073426573426573,0.9684,0.9364005412719891
16,irregular,3,240,406,408,0.3715170278637771,0.37037037037037035,2.3824,0.37094281298299847
16,semiregular,3,627,116,118,0.8438761776581427,0.8416107382550335,1.0940,0.842741935483871
17,regular,1,531,1,993,0.9981203007518797,0.3484251968503937,0.5190,0.5165369649805447
17,irregular,1,102,594,595,0.14655172413793102,0.14634146341463414,2.9042,0.14644651830581476
17,semiregular,1,517,60,578,0.8960138648180243,0.47214611872146117,0.6918,0.618421052631579
17,regular,2,1007,83,88,0.9238532110091743,0.919634703196347,1.0641,0.9217391304347826
17,irregular,2,181,971,974,0.15711805555555555,0.15670995670995672,4.8125,0.15691374078890333
17,semiregular,2,765,141,144,0.8443708609271523,0.8415841584158416,1.0860,0.8429752066115703
17,regular,3,1028,185,186,0.8474855729596042,0.8467874794069192,1.1798,0.8471363823650597
17,irregular,3,221,483,485,0.31392045454545453,0.3130311614730878,2.9417,0.3134751773049645
17,semiregular,3,811,256,258,0.7600749765698219,0.7586529466791394,1.2772,0.7593632958801497
18,regular,1,573,0,939,1.0,0.37896825396825395,0.5517,0.5496402877697841
18,irregular,1,115,411,413,0.21863117870722434,0.2178030303030303,2.0952,0.21821631878557873
18,semiregular,1,574,65,386,0.8982785602503912,0.5979166666666667,0.8015,0.717948717948718
18,regular,2,939,2,204,0.997874601487779,0.821522309711286,0.9052,0.9011516314779271
18,irregular,2,222,834,837,0.21022727272727273,0.2096317280453258,4.2024,0.2099290780141844
18,semiregular,2,746,160,166,0.8233995584988962,0.8179824561403509,1.1386,0.8206820682068205
18,regular,3,985,8,108,0.9919436052366566,0.9011893870082343,0.9531,0.9443911792905082
18,irregular,3,233,323,326,0.41906474820143885,0.41681574239713776,2.2183,0.41793721973094167
18,semiregular,3,781,262,264,0.7488015340364333,0.7473684210526316,1.3046,0.7480842911877394
19,regular,1,567,0,1015,1.0,0.3584070796460177,0.5297,0.5276872964169381
19,irregular,1,133,409,412,0.24538745387453875,0.24403669724770644,2.2245,0.24471021159153636
19,semiregular,1,458,54,534,0.89453125,0.46169354838709675,0.6826,0.6090425531914894
19,regular,2,662,2,823,0.9969879518072289,0.4457912457912458,0.6199,0.6161005118659841
