Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
15,regular,2,793,0,337,1.0,0.7017699115044248,0.8278,0.8247529901196048
15,irregular,2,95,444,399,0.17625231910946196,0.19230769230769232,2.2661,0.18393030009680544
15,semiregular,2,583,98,285,0.856093979441997,0.6716589861751152,0.8786,0.7527437056165268
15,regular,3,830,4,261,0.9952038369304557,0.7607699358386801,0.8683,0.8623376623376624
15,irregular,3,92,481,467,0.16055846422338568,0.16457960644007155,2.5642,0.16254416961130744
15,semiregular,3,601,81,264,0.8812316715542522,0.6947976878612717,0.8824,0.7769877181641889
16,regular,1,845,1,237,0.9988179669030733,0.7809611829944547,0.8776,0.8765560165975104
16,irregular,1,173,422,378,0.2907563025210084,0.3139745916515426,2.5275,0.30191972076788826
16,semiregular,1,681,85,102,0.8890339425587467,0.8697318007662835,0.9884,0.8792769528728211
16,regular,2,943,10,323,0.9895068205666316,0.7448657187993681,0.8584,0.8499324019828751
16,irregular,2,118,396,364,0.22957198443579765,0.24481327800829875,1.7721,0.2369477911646586
16,semiregular,2,489,98,292,0.8330494037478705,0.6261203585147247,0.8532,0.7149122807017543
16,regular,3,955,2,302,0.9979101358411703,0.7597454256165473,0.8665,0.8626919602529358
16,irregular,3,104,408,386,0.203125,0.21224489795918366,1.8015,0.20758483033932135
16,semiregular,3,507,92,256,0.8464106844741235,0.6644823066841415,0.8796,0.7444933920704846
17,regular,1,1049,8,110,0.9924314096499527,0.905090595340811,0.9549,0.9467509025270758
17,irregular,1,215,365,332,0.3706896551724138,0.3930530164533821,2.0110,0.38154392191659275
17,semiregular,1,590,85,103,0.8740740740740741,0.8513708513708513,0.9824,0.8625730994152047
17,regular,2,902,4,244,0.9955849889624724,0.787085514834206,0.8863,0.8791423001949318
17,irregular,2,91,537,496,0.1449044585987261,0.15502555366269166,2.4500,0.14979423868312755
17,semiregular,2,587,97,407,0.8581871345029239,0.5905432595573441,0.8124,0.699642431466031
17,regular,3,883,1,289,0.998868778280543,0.7534129692832765,0.8610,0.8589494163424125
17,irregular,3,106,557,509,0.15987933634992457,0.17235772357723578,2.5625,0.16588419405320814
17,semiregular,3,638,97,301,0.8680272108843538,0.6794462193823216,0.8781,0.7622461170848268
